lead_score,lead_reasons,name,category,cat_fit,address,phone,phone_e164,phone_valid,whatsapp,wa_listed,business_status,last_review,review_age_days,photos,website,has_website,rating,reviews,search_query,search_location,scraped_date,maps_url
3,Sitio web (formal) | Rating 4.4,Lawyers in Monterrey,Lawyer,True," Edificio Latino, Juan Ignacio Ramón 506 Ote-Despacho 1901, Centro, 64000 Monterrey, N.L.",81 3849 0518,+528138490518,True,https://wa.me/528138490518,False,open,,,,http://lglex-abogados-en-monterrey.mex.tl/,True,4.4,,despacho juridico,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Lawyers+in+Monterrey/data=!4m7!3m6!1s0x8662be2967227a95:0xf968d9b089e5b721!8m2!3d25.6709271!4d-100.3110709!16s%2Fg%2F1tnblkn_!19sChIJlXoiZym-YoYRIbflibDZaPk
2,Sitio web (formal),Condominic Administración de condominios,Property administration service,True," Eje Central Lázaro Cárdenas 604-702, Portales Nte, Benito Juárez, 03300 Ciudad de México, CDMX",55 8210 8852,+525582108852,True,https://wa.me/525582108852,False,open,,,,http://www.condominic.com.mx/,True,3.9,,administracion de condominios,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Condominic+Administraci%C3%B3n+de+condominios/data=!4m7!3m6!1s0x85d1ff4345c11521:0x2d75345ca21876c8!8m2!3d19.3667939!4d-99.1509256!16s%2Fg%2F11ssvj41yv!19sChIJIRXBRUP_0YURyHYYolw0dS0
2,Sitio web (formal),PACH Administración de Condominios,Property management company,True," Roma 15-Interior 203, Juárez, Cuauhtémoc, 06600 Ciudad de México, CDMX",55 6365 5348,+525563655348,True,https://wa.me/525563655348,False,open,,,,https://www.pach.com.mx/,True,3.7,,administracion de condominios,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/PACH+Administraci%C3%B3n+de+Condominios/data=!4m7!3m6!1s0x85d1ff2d8e5309a9:0x61a0c290e182b456!8m2!3d19.429173!4d-99.1557639!16s%2Fg%2F11bzv_bsjf!19sChIJqQlTji3_0YURVrSC4ZDCoGE
2,Sitio web (formal),Administración de Condominios - Divifica,Property administration service,True," Volcan, SACH Oficinas corporativas QUBICA, Blvd. de los Virreyes 150-Piso 4, Lomas de Chapultepec III Secc, Miguel Hidalgo, 11000 CDMX",55 4166 9096,+525541669096,True,https://wa.me/525541669096,False,open,,,,http://www.divifica.com/,True,1.8,,administracion de condominios,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Administraci%C3%B3n+de+Condominios+-+Divifica/data=!4m7!3m6!1s0x85d20710a707df65:0x4fbec9c34b42eb9b!8m2!3d19.4293412!4d-99.2075366!16s%2Fg%2F11j1201zkf!19sChIJZd8HpxAH0oURm-tCS8PJvk8
2,Sitio web (formal),grapsan administracion de condominios,Property administration service,True," Prol. 5 de Mayo 3021, Mina los Coyotes, Álvaro Obregón, 01620 Ciudad de México, CDMX",56 1145 6396,+525611456396,True,https://wa.me/525611456396,False,open,,,,https://www.grapsan.com/,True,,,administracion de condominios,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/grapsan+administracion+de+condominios/data=!4m7!3m6!1s0x85d201e66a243aad:0x265648c2af38c93e!8m2!3d19.3597903!4d-99.2232493!16s%2Fg%2F11z21bfgnm!19sChIJrTokauYB0oURPsk4r8JIViY
2,Rating 5.0,Administración de Condominios Bock,Property administration service,True," Gral. Pedro Antonio de Los Santos, San Miguel Chapultepec II Secc, Miguel Hidalgo, 11850 Ciudad de México, CDMX",55 2536 0218,+525525360218,True,https://wa.me/525525360218,False,open,,,,,False,5.0,,administracion de condominios,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Administraci%C3%B3n+de+Condominios+Bock/data=!4m7!3m6!1s0x85d1fff5086a6559:0x3197cbd1206a1dd7!8m2!3d19.4141917!4d-99.1816623!16s%2Fg%2F11j8ljycpw!19sChIJWWVqCPX_0YUR1x1qINHLlzE
2,Sitio web (formal),Administradora Bienestar,Property administration service,True," Sadi Carnot 106, San Rafael, Cuauhtémoc, 06470 Ciudad de México, CDMX",55 9990 9999,+525599909999,True,https://wa.me/525599909999,False,open,,,,https://administradorabienestar.com/,True,3.9,,administracion de condominios,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Administradora+Bienestar/data=!4m7!3m6!1s0x85d1f95f7d264813:0xf0ff391f8ef17f3f!8m2!3d19.4336519!4d-99.1592783!16s%2Fg%2F11w3zp7nwd!19sChIJE0gmfV_50YURP3_xjh85__A
2,Sitio web (formal),GIYA ADMINISTRACIÓN DE CONDOMINIOS,Property management company,True," ANTONIO CASO 150, ALCALDIA, San Rafael, Cuauhtémoc, 06470 Ciudad de México, CDMX",,,False,,False,open,,,,http://giya.com.mx/,True,1.0,,administracion de condominios,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/GIYA+ADMINISTRACI%C3%93N+DE+CONDOMINIOS/data=!4m7!3m6!1s0x85d1f8c940000001:0xbd937a2946441643!8m2!3d19.4392495!4d-99.1636049!16s%2Fg%2F11h4mtgl25!19sChIJAQAAQMn40YURQxZERil6k70
2,Sitio web (formal),safety administracion de inmuebles,Real estate agency,True," C. Arquímedes 3, Polanco, Polanco V Secc, Miguel Hidalgo, 11580 polanco, CDMX",55 1496 5815,+525514965815,True,https://wa.me/525514965815,False,open,,,,https://safinmuebles.wixsite.com/oficial,True,1.0,,administracion de condominios,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/safety+administracion+de+inmuebles/data=!4m7!3m6!1s0x85d1ff7d1346f7b5:0x5eafe72684a66829!8m2!3d19.4264518!4d-99.1916163!16s%2Fg%2F11pv3ttydn!19sChIJtfdGE33_0YURKWimhCbnr14
2,Sitio web (formal),ADMósfera Administración de Condominios,Real estate consultant,True," Pisa 805, Italia Providencia, 44648 Guadalajara, Jal.",33 2647 8420,+523326478420,True,https://wa.me/523326478420,False,open,,,,https://www.admosfera.mx/,True,3.1,,administracion de condominios,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/ADM%C3%B3sfera+Administraci%C3%B3n+de+Condominios/data=!4m7!3m6!1s0x8428afb0a90a953d:0x97488a818e3ea361!8m2!3d20.6926919!4d-103.3772159!16s%2Fg%2F11hlrkh7my!19sChIJPZUKqbCvKIQRYaM-joGKSJc
2,Sitio web (formal),Administración de Condominios Niza,Property administration service,True," Calle Marsella 246, Col Americana, Lafayette, 44130 Guadalajara, Jal.",33 3800 7590,+523338007590,True,https://wa.me/523338007590,False,open,,,,https://www.nizabc.mx/condominios/,True,,,administracion de condominios,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Administraci%C3%B3n+de+Condominios+Niza/data=!4m7!3m6!1s0x422866526aec15db:0x8b87377438ec06e7!8m2!3d20.6717705!4d-103.3707736!16s%2Fg%2F11zj2bmwgr!19sChIJ2xXsalJmKEIR5wbsOHQ3h4s
2,Sitio web (formal),Vida administración,Property management company,True," Av. Jorge, C. George Bizet 5171, La Estancia, Zapopan, Jal.",33 1949 5366,+523319495366,True,https://wa.me/523319495366,False,open,,,,http://vidaadministracion.com.mx/,True,3.2,,administracion de condominios,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Vida+administraci%C3%B3n/data=!4m7!3m6!1s0x8428ae97eb0eaaab:0xae64460861f4d7e4!8m2!3d20.6694714!4d-103.4295033!16s%2Fg%2F11hyjmvkzq!19sChIJq6oO65euKIQR5Nf0YQhGZK4
2,Sitio web (formal),CondominioPlus,Property management company,True," C. Justo Sierra 1804, Col Americana, Americana, 44160 Guadalajara, Jal.",33 3825 1110,+523338251110,True,https://wa.me/523338251110,False,open,,,,http://condominioplus.com.mx/,True,3.8,,administracion de condominios,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/CondominioPlus/data=!4m7!3m6!1s0x8428ae1b6f56c4bd:0x642eaf2a4256c196!8m2!3d20.6779106!4d-103.3652423!16s%2Fg%2F11h1961wcx!19sChIJvcRWbxuuKIQRlsFWQiqvLmQ
2,Sitio web (formal),TRUST LIVING Administración de Condominios,Property administration service,True," C. Montreal 1394-13, Providencia, 44620 Guadalajara, Jal.",33 3394 1423,+523333941423,True,https://wa.me/523333941423,False,open,,,,https://www.trustliving.mx/,True,,,administracion de condominios,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/TRUST+LIVING+Administraci%C3%B3n+de+Condominios/data=!4m7!3m6!1s0x89503cdc3aae16fd:0x117ce7fdd0a1bf3b!8m2!3d20.6975528!4d-103.3787347!16s%2Fg%2F11wbdt7868!19sChIJ_RauOtw8UIkRO7-h0P3nfBE
2,Sitio web (formal),AIC Administración Integral de Condominios,Property management company,True," Av Cubilete 657, Chapalita, 45050 Zapopan, Jal.",33 3563 1838,+523335631838,True,https://wa.me/523335631838,False,open,,,,http://www.aic.mx/,True,1.0,,administracion de condominios,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/AIC+Administraci%C3%B3n+Integral+de+Condominios/data=!4m7!3m6!1s0x8428ac2ab5939e33:0xcb6da81e73b3ccc9!8m2!3d20.6597611!4d-103.4051978!16s%2Fg%2F11f_gvc0sy!19sChIJM56TtSqsKIQRycyzcx6obcs
2,Sitio web (formal),Administración Condominio Losoles,Real estate agency,True," Lázaro Cárdenas Poniente 2400, Zona Santa Engracia, 66267 San Pedro Garza García, N.L.",81 8363 2513,+528183632513,True,https://wa.me/528183632513,False,open,,,,http://www.losoles.com.mx/,True,1.0,,administracion de condominios,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Administraci%C3%B3n+Condominio+Losoles/data=!4m7!3m6!1s0x8662be14bd484f43:0x249fa5fcbf88e05e!8m2!3d25.6529684!4d-100.3515088!16s%2Fg%2F1td1q9fq!19sChIJQ09IvRS-YoYRXuCIv_ylnyQ
2,Sitio web (formal),Altavista Administración de Condominios,Property administration service,True," Av. Insurgentes Sur 1863-302 B, Guadalupe Inn, Álvaro Obregón, 01020 Ciudad de México, CDMX",55 5682 7551,+525556827551,True,https://wa.me/525556827551,False,open,,,,https://www.administracioncondominios.com.mx/,True,,,administracion de condominios,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Altavista+Administraci%C3%B3n+de+Condominios/data=!4m7!3m6!1s0x85d1ff1fbd8f4ba9:0x301828848b2cb4f5!8m2!3d19.3550609!4d-99.1853007!16s%2Fg%2F11g4f1g7x3!19sChIJqUuPvR__0YUR9bQsi4QoGDA
2,Sitio web (formal),Condocasa,Real estate agency,True," Av. Francisco I. Madero 1955, Industrial, 64720 Monterrey, N.L.",81 8248 4000,+528182484000,True,https://wa.me/528182484000,False,open,,,,https://condocasa.mx/,True,3.0,,administracion de condominios,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Condocasa/data=!4m7!3m6!1s0x866295e48d19e333:0x86424f4ed31da4f6!8m2!3d25.6861941!4d-100.3307823!16s%2Fg%2F1tl9m_l9!19sChIJM-MZjeSVYoYR9qQd005PQoY
2,Rating 4.5,Condominio Sol del sureste,Condominium rental agency,True," C. 19 64, 77524 Cancún, Q.R.",998 291 3916,+529982913916,True,https://wa.me/529982913916,False,open,,,,,False,4.5,,administracion de condominios,Cancun Mexico,2026-06-15,https://www.google.com/maps/place/Condominio+Sol+del+sureste/data=!4m7!3m6!1s0x8f4c2d69d36d40f5:0x9ca04e23a7e802b4!8m2!3d21.1748198!4d-86.8222101!16s%2Fg%2F11h5drz1tv!19sChIJ9UBt02ktTI8RtALopyNOoJw
2,Rating 4.6,Sky Cancun Residences,Condominium complex,True," Av. Bonampak 8-01, Puerto Juarez, Zona Hotelera, 77500 Cancún, Q.R.",998 688 0574,+529986880574,True,https://wa.me/529986880574,False,open,,,,,False,4.6,,administracion de condominios,Cancun Mexico,2026-06-15,https://www.google.com/maps/place/Sky+Cancun+Residences/data=!4m7!3m6!1s0x8f4c2ea88a66f037:0x2f8b63ff701059e8!8m2!3d21.1718937!4d-86.8198211!16s%2Fg%2F1tp0fqqd!19sChIJN_BmiqguTI8R6FkQcP9jiy8
2,Rating 4.8,"Marina Condos, Puerto Cancún",Condominium complex,True," Blvd. Kukulcan Km 1, Puerto Juarez, 5 Puerto, 77500 Cancún, Q.R.",998 280 0546,+529982800546,True,https://wa.me/529982800546,False,open,,,,,False,4.8,,administracion de condominios,Cancun Mexico,2026-06-15,"https://www.google.com/maps/place/Marina+Condos,+Puerto+Canc%C3%BAn/data=!4m7!3m6!1s0x8f4c2f247ff9fbd5:0x6ce567180866fe15!8m2!3d21.1600758!4d-86.8101246!16s%2Fg%2F11gk8p60zg!19sChIJ1fv5fyQvTI8RFf5mCBhn5Ww"
2,Sitio web (formal),Urbanisme Administración de Condominios,Property administration service,True," Nicolás Bravo 2c, El Patrimonio, 72450 Heroica Puebla de Zaragoza, Pue.",222 599 3836,+522225993836,True,https://wa.me/522225993836,False,open,,,,https://urbanisme.mx/,True,2.0,,administracion de condominios,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/Urbanisme+Administraci%C3%B3n+de+Condominios/data=!4m7!3m6!1s0x85cfc11be40e3cc7:0xf754a90ab33f472f!8m2!3d19.0107617!4d-98.2219123!16s%2Fg%2F11mw7skgj4!19sChIJxzwO5BvBz4URL0c_swqpVPc
2,Rating 4.8,Oficina de Administración Lomas Zonazul,Property administration service,True," XPF8+MF, Lomas de Angelópolis, 72865 Heroica Puebla de Zaragoza, Pue.",221 112 3310,+522211123310,True,https://wa.me/522211123310,False,open,,,,,False,4.8,,administracion de condominios,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/Oficina+de+Administraci%C3%B3n+Lomas+Zonazul/data=!4m7!3m6!1s0x85cfb9bd7e8b8b4b:0x4a4a90ab333c6c5a!8m2!3d18.9741642!4d-98.283787!16s%2Fg%2F11s9dtky7l!19sChIJS4uLfr25z4URWmw8M6uQSko
2,Sitio web (formal),Administracion de Bienes Puebla SC,Real estate agency,True," C. 11 Sur 1503, Barrio de Santiago, 72410 Heroica Puebla de Zaragoza, Pue.",222 243 5011,+522222435011,True,https://wa.me/522222435011,False,open,,,,https://cobranzaabp.wixsite.com/abp2018,True,3.7,,administracion de condominios,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/Administracion+de+Bienes+Puebla+SC/data=!4m7!3m6!1s0x85cfc0da909a90d3:0xc11ad39e91827638!8m2!3d19.0429433!4d-98.2095717!16s%2Fg%2F1pp2wytm1!19sChIJ05CakNrAz4UROHaCkZ7TGsE
2,Sitio web (formal),Grupo España,Property management company,True," Torre Nexus, Blvd. Municipio Libre 1959-Oficina 7D, Reserva Territorial Atlixcáyotl, Col. Residencial La Cima, 72480 Heroica Puebla de Zaragoza, Pue.",222 283 9922,+522222839922,True,https://wa.me/522222839922,False,open,,,,https://www.gespana.com.mx/,True,3.8,,administracion de condominios,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/Grupo+Espa%C3%B1a/data=!4m7!3m6!1s0x85cfc78017655555:0xa33afe79a1d6eb49!8m2!3d19.0107986!4d-98.245775!16s%2Fg%2F11frs_fqq1!19sChIJVVVlF4DHz4URSevWoXn-OqM
2,Rating 4.5,Torre Natyvo oficinas,Condominium complex,True," Blvd. de los Reyes 6431, 72830 San Bernardino Tlaxcalancingo, Pue.",221 581 4060,+522215814060,True,https://wa.me/522215814060,False,open,,,,,False,4.5,,administracion de condominios,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/Torre+Natyvo+oficinas/data=!4m7!3m6!1s0x85cfc781e3d8a1e3:0x3559902ce2567cfb!8m2!3d19.0069318!4d-98.2657562!16s%2Fg%2F11g9vwm9g3!19sChIJ46HY44HHz4UR-3xW4iyQWTU
2,Rating 4.8,FLETES Y MUDANZAS CDMX,Moving service,True," PONIENTE 125 A. 130, INT. 5 PB. COL. NONOALCO, Mixcoac, Benito Juárez, 03910 Ciudad de México, CDMX",55 5563 7027,+525555637027,True,https://wa.me/525555637027,False,open,,,,,False,4.8,,fletes y mudanzas,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/FLETES+Y+MUDANZAS+CDMX/data=!4m7!3m6!1s0x85d201e4c86ff9af:0x38d576936547cccb!8m2!3d19.372491!4d-99.1944821!16s%2Fg%2F11rbstcbwx!19sChIJr_lvyOQB0oURy8xHZZN21Tg
2,Rating 4.6,Mudanzas y Transportes en Miguel Hidalgo,Moving service,True," Felipe Carrillo Puerto 403, Tacuba, Miguel Hidalgo, 11410 Ciudad de México, CDMX",55 1684 1501,+525516841501,True,https://wa.me/525516841501,False,open,,,,,False,4.6,,fletes y mudanzas,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Mudanzas+y+Transportes+en+Miguel+Hidalgo/data=!4m7!3m6!1s0x85d1f9709dc98dad:0x3a18c1b8644b0530!8m2!3d19.4526741!4d-99.1880262!16s%2Fg%2F11n0sfdb1n!19sChIJrY3JnXD50YURMAVLZLjBGDo
2,Rating 4.9,Fletes y Mudanzas local y foráneos,Moving service,True," Calle Atlixco, Juan de la Barrera 14, Colonia Condesa, Cuauhtémoc, 06140 Ciudad de México, CDMX",55 2090 2639,+525520902639,True,https://wa.me/525520902639,False,open,,,,,False,4.9,,fletes y mudanzas,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+y+Mudanzas+local+y+for%C3%A1neos/data=!4m7!3m6!1s0x85d1ffc6028d700d:0x4fa51fdbc9ad304a!8m2!3d19.4150202!4d-99.1726377!16s%2Fg%2F11rjvlk5jl!19sChIJDXCNAsb_0YURSjCtydsfpU8
2,Rating 4.8,MUDANZAS Y FLETES AVILA,Moving service,True," Monrovia 305, Portales Nte, Benito Juárez, 03300 Ciudad de México, CDMX",55 4596 2193,+525545962193,True,https://wa.me/525545962193,False,open,,,,,False,4.8,,fletes y mudanzas,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/MUDANZAS+Y+FLETES+AVILA/data=!4m7!3m6!1s0x85d1ffb3bb389441:0xfd47e5ce4835afbb!8m2!3d19.3700107!4d-99.1490479!16s%2Fg%2F1264g7t18!19sChIJQZQ4u7P_0YURu681SM7lR_0
2,Rating 5.0,Fletes y mudanzas el chavez,Transportation service,True," Felipe Carrillo Puerto 384A, San Juanico, Miguel Hidalgo, 11440 Ciudad de México, CDMX",56 3232 9170,+525632329170,True,https://wa.me/525632329170,False,open,,,,,False,5.0,,fletes y mudanzas,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+y+mudanzas+el+chavez/data=!4m7!3m6!1s0x85d1f961aa435fb9:0xdcddffa28c513efd!8m2!3d19.4522948!4d-99.1882828!16s%2Fg%2F11k3y1sqf1!19sChIJuV9DqmH50YUR_T5RjKL_3dw
2,Rating 4.9,Fletes y Mudanzas CMS,Moving service,True," C. Gabino Barreda 24, San Rafael, Cuauhtémoc, 06470 Ciudad de México, CDMX",55 3146 6819,+525531466819,True,https://wa.me/525531466819,False,open,,,,,False,4.9,,fletes y mudanzas,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+y+Mudanzas+CMS/data=!4m7!3m6!1s0x85d1f8c8da73556d:0x4e77fe2b2c99214f!8m2!3d19.4410871!4d-99.1629298!16s%2Fg%2F11f2wbkzc0!19sChIJbVVz2sj40YURTyGZLCv-d04
2,Sitio web (formal),Mudanzas Cubero,Moving service,True," Guadalupe Victoria 12, Santa Fe, 45168 Zapopan, Jal.",33 3824 5910,+523338245910,True,https://wa.me/523338245910,False,open,,,,http://www.cubero.mx/,True,3.3,,fletes y mudanzas,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Mudanzas+Cubero/data=!4m7!3m6!1s0x8428b1d6e5ebb01f:0x5e21fe1d9ca74e8b!8m2!3d20.71247!4d-103.394625!16s%2Fg%2F1tcylbzg!19sChIJH7Dr5daxKIQRi06nnB3-IV4
2,Sitio web (formal),Fletes y Mudanzas Guadalajara,Moving service,True," Calle Esteban Alatorre, Zona Centro, 44100 Guadalajara, Jal.",33 3454 0330,+523334540330,True,https://wa.me/523334540330,False,open,,,,https://www.facebook.com/flestesGDL/,True,3.7,,fletes y mudanzas,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+y+Mudanzas+Guadalajara/data=!4m7!3m6!1s0x8428b1a7aa7728bf:0x71fe250ea9d84dca!8m2!3d20.6750589!4d-103.3463892!16s%2Fg%2F11b5wlyz3z!19sChIJvyh3qqexKIQRyk3YqQ4l_nE
2,Rating 4.6,Fletes y mudanzas FLETES.EXPRES.ZMG,Moving service,True," Zapopan, 45185 Guadalajara, Jal.",33 2556 6507,+523325566507,True,https://wa.me/523325566507,False,open,,,,,False,4.6,,fletes y mudanzas,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+y+mudanzas+FLETES.EXPRES.ZMG/data=!4m7!3m6!1s0x8428af1f60b11e93:0x2aab4c9e1d641c95!8m2!3d20.7271078!4d-103.3681437!16s%2Fg%2F11s7fpzxyr!19sChIJkx6xYB-vKIQRlRxkHZ5Mqyo
2,Rating 4.8,Fletes y mudanzas Checkos,Moving service,True," Juan Alvarez #1585 Entre Iturbide y, C. Pedro Antonio Buzeta, 44600 Guadalajara, Jal.",33 1416 9964,+523314169964,True,https://wa.me/523314169964,False,open,,,,,False,4.8,,fletes y mudanzas,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+y+mudanzas+Checkos/data=!4m7!3m6!1s0x8428af68d54ef537:0x17e4f1c225f44ec3!8m2!3d20.6848909!4d-103.3690308!16s%2Fg%2F11mw7ll25x!19sChIJN_VO1WivKIQRw070JcLx5Bc
2,Rating 5.0,Fletes y Mudanzas en Guadalajara Zapopan,Transportation service,True," C. Noruega 938, Moderna, 44190 Guadalajara, Jal.",33 4804 9585,+523348049585,True,https://wa.me/523348049585,False,open,,,,,False,5.0,,fletes y mudanzas,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+y+Mudanzas+en+Guadalajara+Zapopan/data=!4m7!3m6!1s0x8428b3001a309ed7:0xac4f917b03132f4d!8m2!3d20.6625808!4d-103.3532177!16s%2Fg%2F11n9xhm0g5!19sChIJ154wGgCzKIQRTS8TA3uRT6w
2,Rating 4.7,FLETES ECONOMICOS,Trucking company,True," C. Ahuizotl 4767, Nueva España, 44980 Guadalajara, Jal.",33 1521 1848,+523315211848,True,https://wa.me/523315211848,False,open,,,,,False,4.7,,fletes y mudanzas,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/FLETES+ECONOMICOS/data=!4m7!3m6!1s0x8428abb3a23e3ef1:0x9c36b79527436103!8m2!3d20.6160299!4d-103.3919124!16s%2Fg%2F11ll3d9pgy!19sChIJ8T4-orOrKIQRA2FDJ5W3Npw
2,Rating 5.0,"Fletes y mudanzas "" García """,Moving service,True,,33 1572 5393,+523315725393,True,https://wa.me/523315725393,False,open,,,,,False,5.0,,fletes y mudanzas,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+y+mudanzas+%22+Garc%C3%ADa+%22/data=!4m7!3m6!1s0x8428b50508e8b2bb:0x8eee3e741caf6f16!8m2!3d20.6307942!4d-103.3420137!16s%2Fg%2F11p0_7dy5p!19sChIJu7LoCAW1KIQRFm-vHHQ-7o4
2,Rating 4.9,Fletes y mudanzas avalos,Moving service,True," C. Montreal 740, Providencia, 44630 Guadalajara, Jal.",33 1520 2754,+523315202754,True,https://wa.me/523315202754,False,open,,,,,False,4.9,,fletes y mudanzas,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+y+mudanzas+avalos/data=!4m7!3m6!1s0x8428afa93d18d10d:0x21f23a176547438b!8m2!3d20.687852!4d-103.3808877!16s%2Fg%2F11gtgbz4xz!19sChIJDdEYPamvKIQRi0NHZRc68iE
2,Rating 5.0,Fletes y mudanzas,Moving service,True," C. Iztaccíhuatl 1881-1803, Independencia, 44379 Guadalajara, Jal.",33 3016 4878,+523330164878,True,https://wa.me/523330164878,False,open,,,,,False,5.0,,fletes y mudanzas,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+y+mudanzas/data=!4m7!3m6!1s0x8428b1f9fdf1f489:0xcafddf4a344b84a3!8m2!3d20.7049456!4d-103.3294482!16s%2Fg%2F11fp3v8_t5!19sChIJifTx_fmxKIQRo4RLNErf_co
2,Rating 4.9,Fletes y mudanzas Teo,Moving service,True," Leopoldo González Sáenz 3173_a, Balcones de Alta Vista, 64760 Monterrey, N.L.",81 2469 3877,+528124693877,True,https://wa.me/528124693877,False,open,,,,,False,4.9,,fletes y mudanzas,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+y+mudanzas+Teo/data=!4m7!3m6!1s0x8662bf28435c4ff1:0x9ff8f0e865a005af!8m2!3d25.6386383!4d-100.2968201!16s%2Fg%2F11p56qtckk!19sChIJ8U9cQyi_YoYRrwWgZejw-J8
2,Rating 4.9,Fletes y Mudanzas Rodriguez MR,Moving service,True," San Bernabé (Fomerrey 51), 64109 Monterrey, Nuevo Leon",81 1008 1681,+528110081681,True,https://wa.me/528110081681,False,open,,,,,False,4.9,,fletes y mudanzas,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+y+Mudanzas+Rodriguez+MR/data=!4m7!3m6!1s0x86629747025e8fcb:0xb6cd345d4609ed2d!8m2!3d25.7557535!4d-100.3901226!16s%2Fg%2F11hymbz0s4!19sChIJy49eAkeXYoYRLe0JRl00zbY
2,Sitio web (formal),Moving and Freight Ruiz,Moving and storage service,True," Fabriles 2213, Jardines de La Moderna, 64550 Monterrey, N.L.",81 8094 6304,+528180946304,True,https://wa.me/528180946304,False,open,,,,http://www.mudanzasyfletesruiz.com/,True,2.8,,fletes y mudanzas,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Moving+and+Freight+Ruiz/data=!4m7!3m6!1s0x866295691af2354f:0xbaa1b3bc51d7760b!8m2!3d25.6922851!4d-100.2859882!16s%2Fg%2F1thq5ql8!19sChIJTzXyGmmVYoYRC3bXUbyzobo
2,Sitio web (formal),Mudanzas Regias - Mudanzas en Monterrey,Moving and storage service,True," Santiago Tapia Ote. 2103, Centro, 64000 Monterrey, N.L.",81 8346 8008,+528183468008,True,https://wa.me/528183468008,False,open,,,,http://www.mudanzasregias.com/,True,3.6,,fletes y mudanzas,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Mudanzas+Regias+-+Mudanzas+en+Monterrey/data=!4m7!3m6!1s0x866295f17cdcc441:0x94638313807e9c71!8m2!3d25.6818425!4d-100.3330134!16s%2Fg%2F11bwytz419!19sChIJQcTcfPGVYoYRcZx-gBODY5Q
2,Rating 5.0,Transportes Solis,Transportation service,True," Manuel María del Llano 2003, Obrera, 64010 Monterrey, N.L.",81 3470 1721,+528134701721,True,https://wa.me/528134701721,False,open,,,,,False,5.0,,fletes y mudanzas,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Transportes+Solis/data=!4m7!3m6!1s0x866295349e779713:0xb93794cb28453e26!8m2!3d25.676842!4d-100.2955412!16s%2Fg%2F11s222wd4v!19sChIJE5d3njSVYoYRJj5FKMuUN7k
2,Rating 4.9,Fletes 14 sur,Moving service,True," De La 14 a Sur, Los Héroes Puebla 1° Sección, 72456 Heroica Puebla de Zaragoza, Pue.",222 905 3780,+522229053780,True,https://wa.me/522229053780,False,open,,,,,False,4.9,,fletes y mudanzas,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+14+sur/data=!4m7!3m6!1s0x85cfbfbbaaf8bd49:0x3dfa557d289e730a!8m2!3d18.9813954!4d-98.2176987!16s%2Fg%2F11rwpnfhxg!19sChIJSb34qru_z4URCnOeKH1V-j0
